California,El Dorado,3,0,38.7574137,-120.5276129,185625
California,Fresno,19,0,36.7295295,-119.7088613,979915
California,Humboldt,10,0,40.5997415,-123.8997734,136646
California,Imperial,9,0,33.0305487,-115.3595666,180883
California,Inyo,1,0,36.5595325,-117.4074712,18144
California,Kern,29,0,35.3145701,-118.7538222,884788
California,Los Angeles,1216,21,34.0536909,-118.2427666,10137915
California,Madera,7,0,36.9418115,-120.1714382,154697
California,Marin,60,0,38.0409144,-122.6199638,260651
California,Mendocino,2,0,39.3176491,-123.4126399,87628
California,Merced,1,0,37.1641544,-120.7678602,268672
California,Mono,4,0,37.9533927,-118.9398758,13981
California,Monterey,24,1,36.2231079,-121.3877428,435232
California,Napa,7,0,38.2971367,-122.2855293,142166
California,Nevada,7,0,39.3540335,-120.8089843,99107
California,Orange,256,1,33.7500378,-117.8704931,3172532
California,Placer,30,1,39.1012064,-120.7650606,380531
California,Riverside,107,8,33.9533546,-117.3961623,2387741
California,Sacramento,112,5,38.5815719,-121.4943996,1514460
California,San Benito,9,1,36.6248089,-121.1177379,59414
California,San Bernardino,54,2,34.8253019,-116.0833144,2140096
California,San Diego,297,1,32.7174209,-117.1627714,3317749
California,San Francisco,226,2,37.7790262,-122.4199061,883305
California,San Joaquin,78,3,37.9372901,-121.2773719,733709
California,San Luis Obispo,54,0,35.3540209,-120.3757163,282887
California,San Mateo,195,5,37.496904,-122.3330573,764797
California,Santa Barbara,32,0,34.4221319,-119.7026673,446170
California,Santa Clara,542,20,37.2333253,-121.6846349,1919402
California,Santa Cruz,32,0,37.050096,-121.9905908,274673
California,Shasta,3,1,40.7965121,-121.9979194,179631
California,Siskiyou,3,0,41.5007223,-122.5443541,43603
California,Solano,36,0,38.2218938,-121.9163555,440207
California,Sonoma,44,1,38.5110803,-122.8473388,503070
California,Stanislaus,13,0,37.5500871,-121.0501425,541560
California,Sutter,2,0,38.9509675,-121.697088,96651
California,Tulare,18,0,36.2516475,-118.852583,460437
California,Ventura,50,1,34.4458248,-119.0779359,849738
California,Yolo,11,1,38.7184542,-121.9059001,215802
California,Yuba,3,0,39.2839755,-121.3556818,75275
Colorado,Adams,50,0,39.8714085,-104.2701374,511868
Colorado,Arapahoe,119,1,39.6416781,-104.3628567,643052
Colorado,Boulder,66,0,40.0149856,-105.2705456,326078
Colorado,Broomfield,10,0,39.9203827,-105.0691464,68341
Colorado,Chaffee,5,1,38.7413025,-106.1825012,20027
Colorado,Clear Creek,3,0,39.6754591,-105.6435349,9605
Colorado,Crowley,1,1,38.3394806,-103.8263042,5858
Colorado,Delta,1,0,38.8368777,-107.8568294,30953
Colorado,Denver,262,3,39.7392364,-104.9848623,704621
Colorado,Douglas,67,0,39.3420437,-104.9468945,342776
Colorado,Eagle,147,1,39.6161124,-106.7172844,54993
Colorado,El Paso,137,7,38.8287435,-104.5253456,713856
Colorado,Elbert,3,0,39.3138822,-104.0868973,26282
Colorado,Fremont,1,0,38.4692006,-105.4328622,48021
Colorado,Garfield,16,0,39.5462048,-107.8776144,59770
Colorado,Grand,2,0,46.8549181,9.515484,15525
Colorado,Gunnison,57,1,38.6476702,-107.0603126,17246
Colorado,Hinsdale,1,0,37.813681,-107.3304179,811
Colorado,Huerfano,1,0,37.7013983,-105.0218531,6889
Colorado,Jefferson,131,3,39.5699803,-105.2561919,580233
Colorado,Kit Carson,1,0,39.3080613,-102.62075,7163
Colorado,La Plata,5,0,37.2889732,-107.8539029,55623
Colorado,Larimer,61,1,40.6810174,-105.4726907,350518
Colorado,Logan,2,0,40.7250975,-103.1221379,21528
Colorado,Mesa,6,0,39.0589084,-108.565996,153207
Colorado,Montrose,4,0,38.4375391,-108.2403855,42214
Colorado,Morgan,3,0,40.2407621,-103.8225695,28558
Colorado,Otero,1,0,37.8872079,-103.7415268,18432
Colorado,Park,1,0,38.7251776,-105.6077167,18556
Colorado,Pitkin,23,0,39.2037774,-106.8695332,17950
Colorado,Pueblo,5,0,38.2544472,-104.609141,167529
Colorado,Rio Grande,2,0,37.5668223,-106.3832155,11250
Colorado,Routt,9,0,40.4514373,-106.9724072,25733
Colorado,San Miguel,1,0,37.96345975,-108.4118482,8191
Colorado,Summit,9,0,39.6070951,-106.0636654,31007
Colorado,Teller,7,1,38.889575,-105.1797307,25083
Colorado,Washington,1,0,39.9017011,-103.1521676,4909
Colorado,Weld,107,4,40.5632344,-104.4835287,314305
Colorado,Yuma,2,0,40.0163487,-102.458253,10020
Connecticut,Fairfield,607,13,41.2943069,-73.37486,949921
Connecticut,Hartford,138,2,41.764582,-72.6908547,892389
Connecticut,Litchfield,44,0,41.7442295,-73.18996145,182571
Connecticut,Middlesex,18,1,41.4510811,-72.5528113,163329
Connecticut,New Haven,156,2,41.3082138,-72.9250518,856875
Connecticut,New London,13,0,41.3556187,-72.0997804,269801
Connecticut,Tolland,33,3,41.8700166,-72.3677153,151118
Connecticut,Windham,3,0,41.6999029,-72.1575772,116192
Delaware,Kent,19,0,39.1156908,-75.4841394,174827
Delaware,New Castle,91,0,39.6159851,-75.662956,556987
Delaware,Sussex,33,1,38.6908097,-75.3691421,220251
District of Columbia,,231,3,38.89366125,-76.98788325,705749
Florida,Alachua,53,0,29.675568,-82.3640109,269956
Florida,Baker,5,0,30.3143459,-82.2847163,28355
Florida,Bay,3,0,27.7567667,-81.4639835,185287
Florida,Bradford,1,0,29.9715087,-82.1608653,27732
Florida,Brevard,14,0,28.2446658,-80.728624,596849
Florida,Broward,505,3,26.1598074,-80.4623642,1935878
Florida,Charlotte,4,0,26.9013269,-81.9156799,184998
Florida,Citrus,11,1,28.8512851,-82.5141209,147929
Florida,Clay,20,4,29.9766524,-81.8470596,216072
Florida,Collier,67,0,26.087964,-81.3794941,378488
Florida,Columbia,3,0,3.30080485,-76.19054328,70503
Florida,DeSoto,5,0,27.190253,-81.8244232,37489
Florida,Duval,82,3,30.3540073,-81.6632109,950181
Florida,Escambia,20,0,30.6625885,-87.3451089,315534
Florida,Flagler,8,0,29.4844412,-81.2917415,112067
Florida,Hernando,9,0,28.5710156,-82.4605068,190865
Florida,Highlands,5,1,27.3513186,-81.3615717,105424
Florida,Hillsborough,151,1,27.9184543,-82.3488057,1436888
Florida,Indian River,14,0,27.7041555,-80.5894422,157413
Florida,Jackson,1,0,30.8013861,-85.2063186,48305
Florida,Lake,26,0,28.876887,-81.695584,356495
Florida,Lee,66,3,26.5999265,-81.8823135,754610
Florida,Leon,12,0,30.4683062,-84.2549068,292502
Florida,Manatee,25,1,27.5213933,-82.3801566,394855
Florida,Marion,5,0,29.2182454,-82.0626948,359977
Florida,Martin,11,0,27.7567667,-81.4639835,160912
Florida,Miami-Dade,653,0,25.6364246,-80.4989467,2751796
Florida,Monroe,14,0,25.0405135,-80.8337157,75027
Florida,Nassau,5,0,30.6624329,-81.7707334,85832
Florida,Okaloosa,21,0,30.6765961,-86.6037748,207269
Florida,Orange,118,3,28.5421109,-81.3790304,1380645
Florida,Osceola,45,0,28.0443842,-81.1437541,367990
Florida,Palm Beach,172,3,26.6279798,-80.4494174,1485941
Florida,Pasco,21,1,28.2996183,-82.4522702,539630
Florida,Pinellas,65,1,27.8778904,-82.7329309,975280
Florida,Polk,20,0,27.9448537,-81.7268789,708009
Florida,Putnam,12,0,29.6266155,-81.7230549,74163
Florida,Santa Rosa,12,1,30.6964502,-87.0097524,179349
Florida,Sarasota,34,1,27.3364347,-82.5306527,426718
Florida,Seminole,40,0,28.7225829,-81.2353683,467832
Florida,St. Johns,36,1,29.9032284,-81.4145468,254261
Florida,St. Lucie,11,0,27.3900897,-80.457904,321128
Florida,Sumter,24,0,28.6689748,-82.076402,128754
Florida,Volusia,34,0,29.0533409,-81.1310761,547538
Florida,Walton,13,0,30.6204939,-86.1912678,71375
Florida,Washington,1,0,30.6009343,-85.6762025,24880
Georgia,Baker,1,1,41.6331527,41.6043549,3092
Georgia,Baldwin,2,0,33.0869398,-83.2633216,44823
Georgia,Barrow,5,1,33.9848611,-83.6996482,80809
Georgia,Bartow,93,1,34.2394683,-84.8406984,106408
Georgia,Ben Hill,1,0,31.7462726,-83.2355879,16787
Georgia,Bibb,8,0,32.8095879,-83.694562,153095
Georgia,Bryan,3,0,32.0034889,-81.4241017,38109
Georgia,Burke,3,0,33.0482247,-81.9575983,22423
Georgia,Butts,3,0,33.2825083,-83.9548161,24193
Georgia,Calhoun,1,0,31.5311784,-84.614328,6352
Georgia,Camden,2,0,30.9298212,-81.6225075,53677
Georgia,Carroll,52,0,33.5588005,-85.0641272,118121
Georgia,Catoosa,1,0,34.8911137,-85.131315,67420
Georgia,Charlton,1,0,30.8775388,-82.1185847,12968
Georgia,Chatham,9,0,31.9668887,-81.0626008,289195
Georgia,Chattooga,1,0,34.4620931,-85.3660518,24790
Georgia,Cherokee,44,0,34.2391265,-84.4720272,258773
Georgia,Clarke,29,0,33.9458693,-83.3557816,127330
Georgia,Clayton,37,1,33.5204959,-84.3591713,289615
Georgia,Clinch,1,0,30.8938781,-82.6923467,6648
Georgia,Cobb,119,5,33.9373948,-84.5732006,760141
Georgia,Coffee,2,0,42.2658533,42.7183674,43093
Georgia,Colquitt,4,0,31.1803601,-83.7696152,45592
Georgia,Columbia,10,0,33.5313102,-82.2563979,154291
Georgia,Coweta,14,2,33.3500656,-84.7545734,145864
Georgia,Crisp,4,0,31.9152265,-83.77777,22609
Georgia,Dawson,3,0,34.4077085,-84.1356771,25083
Georgia,Decatur,2,0,30.8736613,-84.5740953,26575
Georgia,DeKalb,137,0,33.7575613,-84.2186508,756558
Georgia,Dodge,1,0,32.1506514,-83.1520134,20705
Georgia,Dougherty,164,6,31.5426984,-84.1960829,91243
Georgia,Douglas,18,0,33.6995565,-84.7622973,145331
Georgia,Early,7,1,31.3466656,-84.9350894,10247
Georgia,Effingham,3,0,32.3419626,-81.338687,62190
Georgia,Fannin,1,0,34.8867955,-84.2715585,25964
Georgia,Fayette,14,2,33.3899269,-84.4953763,113459
Georgia,Floyd,17,1,34.2421984,-85.2229248,97927
Georgia,Forsyth,15,1,34.235309,-84.1335644,244252
Georgia,Franklin,1,0,34.3678642,-83.2156575,23023
Georgia,Fulton,231,4,34.0580391,-84.2961283,1063937
Georgia,Glynn,6,0,31.2171726,-81.5012681,85219
Georgia,Gordon,9,1,34.5019651,-84.8986308,57685
Georgia,Greene,2,0,33.5492988,-83.1660939,17698
Georgia,Gwinnett,79,1,33.9566869,-84.0227467,936250
Georgia,Hall,22,0,32.3293809,-83.1137366,202148
Georgia,Haralson,1,0,33.7812701,-85.2001291,29533
Georgia,Harris,1,0,32.7251788,-84.9104641,34475
Georgia,Heard,1,1,33.2786225,-85.113782,11879
Georgia,Henry,29,1,33.4519942,-84.1367771,230220
Georgia,Houston,9,0,32.4659752,-83.631394,155469
Georgia,Irwin,3,0,31.5730108,-83.2624513,9398
Georgia,Jackson,2,0,34.1282559,-83.5753386,70422
Georgia,Jasper,2,0,33.3254635,-83.6868559,14040
Georgia,Jones,1,0,31.6338288,-81.4801073,28616
Georgia,Lamar,3,0,33.0649401,-84.1445952,19000
Georgia,Laurens,8,0,32.4239975,-82.9388938,47325
Georgia,Lee,30,1,41.6891877,44.8978077,29764
Georgia,Liberty,1,0,41.6986205,44.8070042,61497
Georgia,Lincoln,3,0,33.7876673,-82.4508165,7915
Georgia,Long,1,0,32.3293809,-83.1137366,18998
Georgia,Lowndes,14,0,30.8195619,-83.2628255,116321
Georgia,Lumpkin,4,0,34.5546076,-83.9926806,32955
Georgia,Macon,1,0,32.8406946,-83.6324022,13143
Georgia,Madison,3,0,34.1307533,-83.1817407,29650
Georgia,McDuffie,1,0,33.4631845,-82.4830204,21531
Georgia,Meriwether,3,0,33.0373582,-84.6717803,21068
Georgia,Miller,2,0,31.1591063,-84.737836,5686
Georgia,Mitchell,10,0,33.2198688,-82.7031896,22192
Georgia,Monroe,3,0,42.9142515,41.1215125,27520
Georgia,Morgan,1,0,41.6895376,44.8093433,18893
Georgia,Muscogee,6,0,32.4840651,-84.8502167,194160
Georgia,Newton,12,0,33.5715512,-83.8446101,109541
Georgia,Oconee,7,0,33.829579,-83.4275918,39272
Georgia,Paulding,7,0,33.8908526,-84.8569161,164044
Georgia,Peach,5,0,32.5543462,-83.8350733,27297
Georgia,Pickens,4,0,34.4630619,-84.4682402,31980
Georgia,Pierce,1,0,31.3430068,-82.2352189,19389
Georgia,Polk,10,0,33.9981581,-85.1567475,42470
Georgia,Pulaski,1,0,32.2330518,-83.4674404,11069
Georgia,Randolph,2,0,31.7620266,-84.7468429,6867
Georgia,Richmond,11,0,33.385076,-82.09207959,201554
Georgia,Rockdale,13,0,33.6430283,-84.0322064,90594
Georgia,Seminole,2,0,30.951849,-84.8789094,8315
Georgia,Spalding,11,0,33.2591296,-84.2770865,66100
Georgia,Stephens,2,0,34.55119,-83.2976462,26035
Georgia,Sumter,7,0,32.0485072,-84.1862464,29733
Georgia,Tattnall,2,0,32.0252793,-82.0580692,25391
Georgia,Taylor,1,0,32.556921,-84.2395154,8039
Georgia,Telfair,1,0,31.9182328,-82.9339377,15876
Georgia,Terrell,5,2,31.7615999,-84.4410234,8611
Georgia,Thomas,1,0,30.8686259,-83.9471866,44448
Georgia,Tift,7,0,31.45874595,-83.51792416,40571
Georgia,Toombs,1,0,32.1296839,-82.3299928,26887
Georgia,Troup,10,0,33.0237625,-85.0254022,70034
Georgia,Turner,2,0,31.7031592,-83.6214408,7912
Georgia,Twiggs,2,0,32.6467914,-83.4351636,8188
Georgia,Walton,1,0,33.762884,-83.740416,93503
Georgia,Ware,2,0,31.1727229,-82.4829338,35680
Georgia,Washington,2,0,32.9619979,-82.7748026,20386
Georgia,White,1,0,34.6322605,-83.7596041,29970
Georgia,Whitfield,6,0,34.7969288,-84.9745026,104062
Georgia,Wilkes,1,0,33.7898432,-82.7385978,9876
Georgia,Worth,6,0,31.524179,-83.8712801,20299
Guam,,45,1,13.4501257,144.757551,167772
Hawaii,Hawaii,5,0,19.58955475,-155.4486983,200983
Hawaii,Honolulu,77,0,21.304547,-157.8556764,992605
Hawaii,Kauai,5,0,22.05046655,-159.5587678,72133
Hawaii,Maui,14,0,20.8029568,-156.3106833,167207
Idaho,Ada,54,0,43.4136539,-116.2367421,456849
Idaho,Bannock,2,0,42.6936188,-112.2506044,84377
Idaho,Bingham,1,0,43.1881598,-112.3598354,45201
Idaho,Blaine,82,2,43.3336455,-113.8808311,21791
Idaho,Canyon,22,1,43.6435692,-116.7017144,211698
Idaho,Cassia,1,0,42.2219306,-113.5777087,23504
Idaho,Custer,1,0,44.2339362,-114.2286662,4096
Idaho,Fremont,1,0,44.2309391,-111.4218314,12943
Idaho,Idaho,1,0,45.7680684,-115.5160723,16156
Idaho,Jefferson,2,0,43.8010248,-112.3498022,27839
Idaho,Kootenai,10,0,47.654857,-116.7162916,157637
Idaho,Madison,2,0,43.7740801,-111.6304151,39048
Idaho,Nez Perce,4,0,46.3959861,-116.8072307,40369
Idaho,Payette,1,0,44.0374651,-116.7651123,23026
Idaho,Teton,2,0,43.7647107,-111.2081469,10960
Idaho,Twin Falls,1,0,42.5704219,-114.4603171,85124
Idaho,Valley,1,0,43.6447642,-114.0154071,10496
Illinois,Adams,1,0,39.9787786,-91.2110065,66578
Illinois,Champaign,8,0,40.1164205,-88.2433829,208419
Illinois,Christian,1,0,39.5212598,-89.2829783,33309
Illinois,Clinton,5,0,38.5896187,-89.420064,37729
Illinois,Cook,1904,18,41.8197385,-87.756525,5203499
Illinois,Cumberland,1,0,39.2744299,-88.2423795,10858
Illinois,DeKalb,3,0,41.8903447,-88.7713953,104528
Illinois,Douglas,1,0,39.7628415,-88.2170516,19630
Illinois,DuPage,182,1,41.8603735,-88.0906873,930128
Illinois,Franklin,1,0,37.9765409,-88.9335327,39156
Illinois,Grundy,2,0,41.2747363,-88.4119361,50437
Illinois,Jackson,1,0,37.7668943,-89.3563845,58870
Illinois,Jo Daviess,1,0,42.3506664,-90.1743742,21770
Illinois,Kane,57,1,41.923434,-88.4248315,534667
Illinois,Kankakee,15,0,41.1253903,-87.848682,110008
Illinois,Kendall,7,0,41.5853584,-88.4319488,126218
Illinois,Lake,185,0,40.0796606,-89.4337288,703047
Illinois,LaSalle,3,0,41.3474892,-88.9011861,110642
Illinois,Livingston,1,0,40.8682487,-88.5631125,36526
Illinois,Madison,6,0,38.811063,-89.9017112,265759
Illinois,Marshall,1,0,41.0324537,-89.2998456,11939
Illinois,McHenry,27,1,42.3294391,-88.4605713,307004
Illinois,McLean,7,1,40.4631789,-88.8196613,172418
Illinois,Monroe,3,0,38.2722313,-90.1792484,34068
Illinois,Morgan,1,0,39.7062265,-90.190335,34277
Illinois,Peoria,5,0,40.6938609,-89.5891008,185006
Illinois,Rock Island,4,0,41.4411786,-90.5766144,144784
Illinois,Sangamon,7,1,39.7623668,-89.6454905,197499
Illinois,St. Clair,13,0,38.4616972,-89.9324347,262759
Illinois,Stephenson,2,0,42.3503474,-89.6735637,45624
Illinois,Tazewell,2,0,40.5126429,-89.5442084,134385
Illinois,Washington,1,0,38.3662806,-89.4201902,14154
Illinois,Whiteside,1,0,41.7612332,-89.9214744,56536
Illinois,Will,67,3,41.4194058,-87.9994754,689529
Illinois,Williamson,1,0,37.7248502,-88.9143385,67560
Illinois,Winnebago,8,0,42.3255276,-89.1496574,285873
Illinois,Woodford,3,0,40.8145359,-89.2074215,39140
Indiana,Adams,1,0,40.7371667,-84.9347295,35636
Indiana,Allen,19,1,41.0975573,-85.0562084,375351
Indiana,Bartholomew,6,0,39.1914156,-85.8204601,82753
Indiana,Boone,7,0,40.0459913,-86.4650842,66999
Indiana,Brown,1,0,39.1682855,-86.2297004,15234
Indiana,Clark,10,0,38.4941217,-85.7169081,117360
Indiana,Dearborn,3,0,39.1340338,-84.9820997,49568
Indiana,Decatur,13,0,39.2862128,-85.4943058,26794
Indiana,DeKalb,1,0,41.3991456,-85.001244,43226
Indiana,Delaware,7,1,40.2193275,-85.4040612,114772
Indiana,Dubois,1,0,38.3644324,-86.8870278,42565
Indiana,Elkhart,7,0,41.6012796,-85.8590603,206341
Indiana,Fayette,3,0,39.619235,-85.179378,23047
Indiana,Floyd,7,0,38.299,-85.89332336,77781
Indiana,Fountain,1,0,40.125252,-87.2497418,16351
Indiana,Franklin,13,1,39.4149034,-85.0563234,22736
Indiana,Gibson,3,0,38.3079744,-87.5775949,33452
Indiana,Grant,3,0,40.5114735,-85.6540606,65936
Indiana,Hamilton,40,0,40.0749813,-86.0498885,330086
Indiana,Hancock,9,1,39.8127873,-85.7874738,76351
Indiana,Harrison,2,0,38.1816187,-86.1066917,40354
Indiana,Hendricks,21,0,39.7565309,-86.5173641,167009
Indiana,Howard,6,1,40.4787061,-86.1350343,82366
Indiana,Jackson,2,0,38.9023184,-86.0650856,44111
Indiana,Jasper,3,1,41.0321808,-87.1066598,33433
Indiana,Jennings,4,0,38.9957749,-85.6359201,27611
Indiana,Johnson,36,3,39.4891804,-86.1079903,156225
Indiana,Lake,31,0,40.3270127,-86.1746933,485846
Indiana,LaPorte,2,0,41.5718945,-86.7490124,110015
Indiana,Lawrence,2,0,38.8400395,-86.4880717,45518
Indiana,Madison,4,0,40.1624531,-85.7260804,129641
Indiana,Marion,293,6,39.7810289,-86.1365457,954670
Indiana,Marshall,1,0,41.322843,-86.2809625,46248
Indiana,Miami,1,0,40.6144919,-86.1059443,35567
Indiana,Monroe,6,0,39.1294237,-86.5187646,146917
Indiana,Montgomery,2,0,40.0361447,-86.9007083,38346
Indiana,Morgan,7,0,39.4665575,-86.4556794,70116
Indiana,Noble,1,0,41.3990708,-85.4193348,47532
Indiana,Ohio,1,0,38.9480496,-84.9581728,5844
Indiana,Orange,1,0,38.5421361,-86.4953216,19489
Indiana,Owen,4,0,39.2984518,-86.8508562,20845
Indiana,Porter,5,0,41.4457032,-87.0724971,167791
Indiana,Posey,1,0,38.0145359,-87.8543645,25540
Indiana,Putnam,2,1,39.6666195,-86.8374032,37779
Indiana,Ripley,11,0,39.0846316,-85.2691784,28521
Indiana,Rush,1,0,39.6220357,-85.4731911,16663
Indiana,Scott,1,1,38.6727039,-85.7444145,23878
Indiana,Shelby,2,0,39.493485,-85.8190596,44593
Indiana,St. Joseph,21,1,41.5941578,-86.2787334,270771
Indiana,Starke,1,0,41.2753164,-86.6457565,23009
Indiana,Sullivan,1,0,39.0492722,-87.4172644,20690
Indiana,Tippecanoe,7,0,40.3916066,-86.8879689,193048
Indiana,Tipton,2,0,40.2899154,-86.058442,15128
Indiana,Vanderburgh,4,0,38.0461185,-87.5806553,180974
Indiana,Vigo,3,0,39.4174652,-87.3974269,107386
Indiana,Warren,1,0,40.3424546,-87.3564255,8263
Indiana,Warrick,3,0,38.0906065,-87.2758933,62567
